dato,predicciones
fundamental ceremoniosamente cierre de precampaña todo el pueblo con la doctora claudia sheinbaum pardo disciplina honestidad lealtad para a la humanidad pueblo de la nación 4t tránsformando país un hecho será de grandes fortalecimientos con brillantes para nuestro país para a morena viva méxico viva méxico viva méxico,negativo
estamos en la lucha para que continúe la transformación,negativo
confiamos en usted ,positivo
toda la esperanza de méxico está puesta en la 4t con la transformación de méxico siempre adelante,positivo
sigamoshaciendo,negativo
historia con la dra claudia sheinbaum el tigre va por elplanc,negativo
estamos con usted dra en ahuacatlán nayarit todos por claudia sheinbaun,negativo
no hay duda dios está con los buenos mexicanos viva la próxima presidenta claudia sheinbaum,positivo
tenga la seguridad de que estatemos votandonpor la 4t y seguimos firmes bendiciones nuestta próxima presidenta,positivo
hermoso el cariño del pueblo  diamante  zafiro y magenta  un abrazo para nuestra presidenta,positivo
estorbo excelente mayugadas pero contentas que gran orgullo tener una gran presidenta los mexicanos,positivo
méxico a cambiado y aún falta más es por ello que lo a doctora claudia sheimbaum retomará los caminos que nuestro presidente lópez obrador dejara cuando termine su gran periodo de gobierno que el pueblo mexicano le asignó con su voto ,negativo
y en este año el voto lo será para nuestra candidata a la presidencia de la república mexicana claudia sheimbaumwuuen,positivo
representará democráticamente al pueblo mexicano veo un méxico sediento de justicia,positivo
la señora de las gelatinas debió sentir un terror terrible al ver las multitudes que apoyan a la dra,negativo
mi apoyo total dra claudia sheibaum saludos desde san luis potosi,positivo
mi apoyo para la doctora claudia sheinbaum,negativo
tiene todo mi apoyo y el de toda mi familia y vamos a ganar primero dios,positivo
estamos contigo doctora sheibaun,negativo
excellent no puedo ir por motivos de distancia pero que sepa estimada claudia sheinbaum que el apoyo será total para usted y sus aliados,positivo
estamos en el camino correcto vamos a ganar 2024 saludos desde la capital del qesillo pijijjiapan chiapas estamos listos,positivo
hola sra claudia sheinbaum queria ver si nos puede dar un apoyo a la escuela primaria josé maría morelos y pavón les urge una manita de gato le asé falta muchas cosas por favor en el localidad casas cuma en atotonilco de tula,negativo
apoyo total para claudia y con claudia si y saludos de morelia michoacán,positivo
vamos con todo doctora soy representante d la izquierda de la región huasteca del estado de hidalgo,positivo
hermanos mexicanos patriotas ayudemos a nuestro señor presidente y a la dra claudia shembou con el plan c porfavor para que nuestro señor presidente mande al poder judicial al basurero de la historia,positivo
así se habla dra claudia con todo este junio2024,negativo
confiamos y cooperamos también con usted para que siga la transformación en nuestro país ,negativo
doctora creo q los hechos hablan más q mil palabras lo vemos con el presidente y va a dejar a una persona q no va a defraudar al pueblo de méxico presidenta cuenta con nuestro apoyo,positivo
tiene mi apoyo,positivo
hasta la victoria dr sheinbaum 4t por siempre,positivo
lo dicho este año usted será nuestra presidenta de la república,positivo
apoyo total,positivo
todo el apoyo a la que será nuestra primera presidenta  de nuestro glorioso méxico ,positivo
vamos con el planc 4t,negativo
claudia como persona preparada no se deje manejar con reproches y aclaraciones ingenuas demuestre nos q puede con todo,negativo
ni con las alianzas en los estados del priprd y pan lo van a lograr lo único que hacen es que la gente se de cuenta que claudia sheinbaum es la mejor opción para seguir con todo el apoyo a los mexicanos ,positivo
con todo en apoyo a su campaña,positivo
vamos 4t plan c usted será historia como la primera mujer presidente de mexico saludos desde new york,positivo
hay gente que apoya de corazón pero igual hay gente que está en contra de su voluntad,positivo
hola dra claudia shembaum como le dije la victoria es nuestra y vamos por el premio mayor que es la presidencia juntos venceremos y unidos hacia la victoria se lo merece por su trayectoria y trabajo al frente del gobierno capitalismo felicitaciones,positivo
adelante acia el éxito mi nueva presidenta de méxico con debate o sin debate usted gran señora será nuestra presidenta k dios los bendiga siempre,positivo
muchas gracias nuestra próxima presidenta,positivo
vamos con todo claudia sheinbaum próxima presidenta de méxico que siga la 4ta transformación,negativo
vamos con todo dra nadamas no se le olvide también los municipios del estado de méxico en especial naucalpan dnd ya no podemos salir por tanta delincuencia pero la apoyamos todos acá,positivo
vamos con todo,negativo
mi apoyo incondicional para la doctora claudia,positivo
vamos por claudia sheinbaum nuestra presidente de méxico vamos a ganar,negativo
con la certeza de seguir en el camino correcto cuenta con el apoyo de un servidor saludos,positivo
viva la 4t,negativo
estamos con claudia sheinbaum,negativo
y cuánta deshonestidad señora saquen las fotos de los alrededores y verán la realidad del impresionante acarreo por medio de transporte público en el que gastaron de nuestros impuestos amor al pueblo dicen,negativo
usted merece gobernar este pais se que será una buena presidenta cuenta con mi apoyo,positivo
saludos dra claudia,positivo
desde los ángeles ca,negativo
el municipio de chicoloapan le apoya usted será nuestra próxima presidenta de la república,positivo
felicidades vamos a ganar que ganar vamos arrasar con usted a la presidencia de la república la felicito por la aceptación que tiene el pueblo la respalda vamos con todo,positivo
hoy se vio el poyo del pueblo hacia nuestra futura presidenta de mexico claudia sheinbaum una  mujer científicas sencilla y mexicana,positivo
cómo científica puedes dar sorpresas para ejecutar el desarrollo siempre y cuando sea apoyada por su equipono deben olvidar la esencia de la cuarta transformación,positivo
total apoyo  ,positivo
vamos por el segundo piso de la 4t,negativo
que bueno claudia todo es excelente para el pueblo de mexico todos por la 4ta transformación arriba claudia viva méxico,positivo
doctora claudia sheimbaum los ambientalistas con usted ,negativo
nuestro gran apoyo a nuestra proxima presidenta dra claudia,positivo
sigamos con la 4 t presente con usted dra ,positivo
gracias dor próxima presidenta de la república ha estado haciendo un gran trabajo,positivo
ella conecta el cerebro con la boca ,negativo
cierre de precampaña en la ciudad de méxico con la doctora claudia y la enorme respuesta de la ciudadanía mexicana,positivo
adelante presidenta nos vemos en las urnas para que siga la transformación de méxico ,positivo
estamos unidos con usted dra claudia ,negativo
felicidades doctora  si se puede ,positivo
juan rubi tiene todo mi apoyo doctora saludos desde temamascaltepec,positivo
estado d mexico saludos,positivo
vamos por la consolidación de la 4t,negativo
es un honor estar con claudia hoy,negativo
somos mayoria ni un pasó atras todos con nuestra proxima presidenta dra claudia,positivo
apoyo total a nuestra coordinadora claudia sheinbaum,negativo
con usted por siempre dra claudia un gran ser humano,positivo
lic que hermoso discurso mis respetos para usted y mi admiración para la futura presidenta,positivo
vamos por el nuevo sexenio de mujeres claudia y clara,negativo
excelente doctora claudia sheinbaum nuestra próxima presidenta de méxico este segundo piso de la cuarta transformación nadie lo detiene y que llegará en todos los rincones del país saludos desde la villa de santa ana nichi edo de méxico y que dios la bendiga viva viva morena voto masivo,positivo
felicidades doctora claudia nuestra futura presidenta de méxico ánimo y que dios la bendiga,positivo
es tiempo de la alternancia de género de gente profesional seria y con ética de una mujer honesta de valores y con actitud de servicio al pueblo la primera mujer presidenta de méxico claudia sheinbaum ni un paso atrás acabemos con los malos gobiernos del pripan que tanto daño le hicieron a méxico que continúe la transformación y la revolución de conciencias,positivo
por supuesto que mi voto es para usted mi futura presidenta sigamos con la 4t,positivo
viva claudia nuestra próxima presidenta de méxico y del pueblo mexicano,positivo
viva morena,negativo
viva méxico,positivo
por supuesto doctora lástima que no puede ir por cuestión de trabajo pero estoy con usted,positivo
voy contigo claudia sheinbaum hasta la victoria ,negativo
felicidades claudia sheinbaaum chalco está contigo saludos y un fuerte abrazo puro lalo paletas ,positivo
gracias dra próxima presidenta de la república mexicana,positivo
tenemos la plena confianza que usted es la indicada para sacar adelante la república mexicana tengo fe que va a seguir con los ideales de la  4 trasformación dios la bendiga siempre claudia shembaum,positivo
adelante doctoravot9 claudia cuente con toda mi famcon nuestro votó,negativo
todo mi apoyo y bendiciones,positivo
todo mí apoyo y el de mi familia dra claudia vamos con todo por el plan c,negativo
muchas felicidades a la doctora shemba vamos con todo para presidenta para nuestro pueblo,positivo
méxico con usted y la 4t es su deber no defraudar la confianza que el pueblo a puesto en ustedes como partido y como representantes de los mexicanos,positivo
méxico un país chingon,negativo
es un honor seguir y ser parte de este gran movimiento a favor de la doctora claudia sheibam,negativo
claudia sheinbaum la mejor,negativo
morenaaa hasta la victoria,positivo
viva la 4t,negativo
estamos con la sheinbaummania,negativo
yo mi familia mi cuadra mi manzana mi colonia mi pueblo y mi estado estamos con usted señora claudia usted si nos representan viva morena y voto masivo para morena viva la 4ta transformacion,positivo
saludos desde la perla del soconusco en chiapas vamos con la dra claudia sheinbaum,positivo
lulu rios muchas gracias doctora claudia sheinbaum saludos desde aguascalientes cuarta transformación revolucion que viva la 4t,positivo
presente en su evento en revolución y fue por voluntad propia y gusto mucha gente que asistió felicidades saludos ,positivo
todo nuestro apoyo total mi familia la apoyamos dra claudia sheinbaum,positivo
apoyo total en sinaloa dra claudia sheinbaum,positivo
como dice el mejor presidente,negativo
la revolución de la conciencia,negativo
y que siga la 4t de méxico,negativo
patria es humanidad un abrazo solidario querida claudia desde la cuna de la avellaneda,positivo
claudia con la fe y convicción de que serás la próxima presidenta de este bello país que es méxico y por el bien de muchísimos mexicanas y mexicanos  te llevaremos a la silla presidencial para luego seguir trabajando en la transformación de consiencias para y por el bien de méxico,positivo
