dato,predicciones
empezo la primaria 6 anos secundaria 3 anos preparatoria 3 anos universidade 4 anos esta chido tu papa entro a la primaria a los 3 anos que barbaro,negativo
tu papa al verte como politico,negativo
y a chupar quien te enseno  samlo  jajaja ridiculos los dos,negativo
saca las cheves y unas carnitas jajjaa,negativo
con todo querido jorge,positivo
anda buscando un arbol para wacarear,negativo
que  aliviando la cruda aun ,negativo
tambien de silueta como la corcholata,negativo
despues de 3 pomos caminado en el bosque de chapultepec,negativo
sacas las cheves,negativo
a ver un 4,negativo
y pueblos que voy pasando,negativo
muy bellos lugares un abrazo desde chihuahua ,positivo
excelente fotografia tal cual vas en tu campanasolo y triste,positivo
saludos amigo caminante no hay camino se hace camino al andar,positivo
lo tuyo y el del monterrey es pistear,positivo
buscando un bar ,negativo
esperamos pronto verlo ,negativo
no manches maynez que creativo eres,negativo
saliendo del after ,negativo
eres tu felipe,negativo
salud ,positivo
ni una mas ,negativo
crudito,negativo
caminos pero para la cantina mi maynez jajajaja jajajaja jajajaja,negativo
borracho marro,negativo
a buscar otra clase herbal q consumir,negativo
bien que se ve que lleva su chela en la mano derecha,negativo
salud ,positivo
maynez borrachales  unas carnitas pa la cruuuuuz,negativo
el borrachito jaja,negativo
eso que,negativo
bien crudo mi compa,negativo
vamos maynes con todo naranja ,negativo
muy bien asi te ves mejor eso es una buena excelente senal es la senal de que ya te vas,positivo
se seguro andas buscando donde venden mezcal,negativo
lo mas hermoso ,positivo
todos con la vieja mas chingona de mexico xochitl presidenta,positivo
es que ya te enteraste que el magnate del menudo nomas en michoacan,negativo
mexico no necesita un presidente alcholico,positivo
no le des la espalda a la gente,negativo
cuanto dinero te va a quedar de la campana presidencial 2024 la cual evidentemente vas a perder ,negativo
los mireyes queriendo ser politicos mejor pon un bar cheleria o cantina,negativo
de vacaciones pagadas o de descanso pagado,negativo
que tal la cruda borrachin ,negativo
hay que ganas de hacer pre campana como las de jalisco con candidatos unicos y campana aunque la pierda todo sea por la anecdota y el titulo casi nobiliario puro viajar a cargo del erario eso si todo facturado,negativo
y ahi con quien va a agarrar la jarra,negativo
adelante jorge alvarez mainez el buen puerto se observa en el horizonte,positivo
solo en el camino y solo en la campana,positivo
ahora michoacan es tierra de borrachos,positivo
eso chingao las de jose alfredo son para empedarse,negativo
se ve que iba de lado como que ya iba con charanda y media ,negativo
saluuud,negativo
andas sobrio,negativo
tomate una pajareta ahi en san jose de gracia,negativo
arrancate compa amonossssss,negativo
asi estas como la cancion  que lejos estas quedando,negativo
si sabes en donde estas,negativo
bien crudote,negativo
como andas de cruda ,negativo
en michoacan somos motena no te equivoques,negativo
ya estas como calderas,negativo
hasta da sed  la foto,negativo
calzada de san diego en morelia michoacan cierto o no,positivo
y las caguamas,negativo
andas crudo,negativo
invita las caguamas,negativo
tierra santa,negativo
saluuuuuuuuud,negativo
ya elegiste embajada,negativo
si claro esto es lo nuevo de los fosfo fosfo puro carrin y ser esquirol de narcopresidente ni en su partido lo quieren a este pluri,negativo
el borrachal,negativo
teporocho y payaso,negativo
boracho,negativo
que tal la cruda don pedo esparrago del kks porro mayor amloco,negativo
ya estas pedo,negativo
saca las chelas borracho ,negativo
te falto la hielera fosfo fosfo ,negativo
che briaguito,negativo
parece que vas alaska alaskahuamas o a alaskantinas,negativo
escondan la charanda,negativo
saca la pedaaaaa ya es viernes,negativo
rucojoven ,negativo
bien ridiculo ,negativo
siempre tan solo no hay nadie ahi a su lado pobre insecto,negativo
ya andas ped ro juan,negativo
que decepcion ya no cuentes con mi voto ni el de mi familia,positivo
ya va por su licuachela,negativo
traes puro sueno weee,negativo
y bien peso inche borracho,negativo
y ese quien es,negativo
cheves ,negativo
jamas votaria por este tipo,negativo
sirvanle otro vino al borracho,negativo
contexto xq le dicen que anda crudo y anda de borracho video x fa,negativo
invitame una caguamita jaja,negativo
chupale recio pelao el candidato mas borrachal,positivo
saca la meca mirrey,negativo
un paso al aa,negativo
una caminadita pa que salga la cruz de olvido jejje,negativo
unas miches o te pandeas,negativo
llevas tu bola para tus sss,negativo
ya lo dijo samuelito son pluris nadie voto por ellos,negativo
xa a curar la crudota que trae se ve que lleva prisa el amigo mala copa,positivo
mas adelante esta un deposito con un seisito te alivianas,negativo
unas fosfochelas o te pandeas,negativo
no te quisiera ver borracho siendo presidente,negativo
ya estara en juicio este borrachx,negativo
o ya se tiro a la vagancia,negativo
venga a tepic nayarit,negativo
maynez presidente vamos con todo,negativo
el futuro es naranja,positivo
ridiculo improvisado borracho impertinente para colmo jajaja,negativo
briagas diarias,negativo
asi te vas ir en junio  calladito  sin mirar atras,negativo
otra vez pedo jajajajaja,negativo
para haya no esta la tienda,negativo
la charanda si que desorienta,negativo
no te vayas a caer porque todavia no te hace la cruda,negativo
la borrachera naranja,negativo
saca las cervezas,negativo
una charandita no estaria nada mal,negativo
a curarse la cruda,negativo
y el video donde estas bien borracho,negativo
caminando amanecido despues de ,positivo
que dice la cruz jajajajaja,negativo
que buscas maynezito,negativo
un bar donde tirar el agua o wakarear o andas perdido,negativo
uuuuuuuuhh desde cuando,negativo
ya te entro la cruda que se ve que te encanta,positivo
a buscar una caguama jajaja,negativo
saca la botana,negativo
el mainez si estuviera pdo podria hacer esto,negativo
caminos de michoacan caminando a ras de suelo morelia ,positivo
jesus avendano santiago,negativo
sigues borracha,negativo
va pa la cantina del pueblo borrachazocatarrin,negativo
sigues ebrio o crudo,negativo
rodrigo gonzalez,negativo
se fue de peda ,negativo
haz de andar cruda o peda,negativo
mequetrefe ridiculo bueno para nada,negativo
rosenvinge eddie,negativo
seguro es lo que necesita mexico,positivo
con alejandro fernandez,negativo
salud,positivo
ya andas tomado,negativo
se me hace que es de tlaxcala el puerco este,positivo
rafa gonzalez,negativo
te vas a ir empedar lleva a tu socio el cara de mingitorio jajaja los borrachos,negativo
igualito de tarado que cochil galvez,positivo
sigues borrachooo,negativo
mexico elige no solo vota,positivo
presidente 2 de junio de 2024,positivo
los ciudadanos somos los mandantes constitucionales,positivo
si los candidatos a ocupar ese cargo publico no son del agrado ciudadano usaremos el recuadro,positivo
escribir jose eduardo verastegui cordoba y marcar  o  o  sobre el nombre,negativo
saludos borrachales,positivo
curatela,negativo
en nayarit ya lo estamos esperando y en mi bello municipio santiago la cuna de la mexicanidad vamos con todo mi presidente jorge alvarez maynez maynez somos lonuevo ,positivo
saca las chelas padrino,negativo
el cambio que todos queremos ,positivo
don chupes para presidente ,negativo
a pistear con,negativo
adan augusto mil amores y ponerse a sus ordenes,negativo
invita las cervatanas para el super bold,positivo
saca el caguamon ya te veo en la mananera con una hielera pa que esten todos en ambiente,negativo
tabasco la tierra bendita del ultimo idolo mexicano,positivo
padre de la patria,negativo
creador del tren mayala autopista a puerto escondido la refineria el tren trantsismico con otros seis anos y alcanzamos a estados unidos un dolar  a un peso,positivo
yo le puedo recomendar una pulqueria buenisima en tabasco ,negativo
unas caguas para la calor,negativo
mochate con las caguamas,negativo
llevara sus cervecitas y al virrey de nl,positivo
que va a sacar las caguamas si no sacan ni nada del cerebro,negativo
saca las sheves ya es viernes jajajajajaja,negativo
ahi si bajan las chelas bien ricas con ese calorcito ,positivo
que tal la cruda mi buen no nos decepciones,negativo
un buen vaso de pozol bien helado para cargar bateria,negativo
vamos con pomo y botana brother,negativo
a costo del erario publico,positivo
saca las chelas jorge ya hace calor,positivo
saca las caguamas,negativo
todo con medida porfis,negativo
ese mi perales es viernes y el cuerpo lo sabe  quien dijo yo y se saca las cartas,negativo
peda peda peda peda peda ,negativo
donde va ser la peda maynes,negativo
con el calor unas caguamas con botana de pejelagarto ufff,negativo
aque vas aya no ay cheves de a grapa,negativo
vamos a crudear ,negativo
una chelas o que,negativo
asi mero tabasco es un eden gracias por la visita jorge alvarez maynez,positivo
es viernes y el cuerpo lo sabe ,negativo
esa cara es d crudon en villahermosa hacen buenos clamatos con pejelagarto,negativo
tomame una asi como que no censuro videos sobre mi persona registrandolos a traves de badabun y denunciando medios informativos por derechos de autor,negativo
pero minimo es austero toma chelas y no vinos finos de paris like por ti tocayo saka los clamatos,negativo
el pluri viajando todo mexico a costa de los mexicanos,positivo
con el dinero de las manas de jalisco  un cartel te patrocina q esperar de un pluri,negativo
preparen las chelas xk es bien borracho,negativo
saca las chelas bien heladas ni modo sacaste el cobrey conste que te tenia en buen planmala onda,negativo
a pasar la charola con los de tu jefe de palacio nacional,positivo
con seudo politicos como tu y cardenas de tamaulipas que los distingue no hacer nada en sus funciones a pero buenos para publicar borracheras y malos comentarios dan verguenza con esa calidad politica,negativo
con una sola visita por estado y solo a las capitales crees que vas a tener buen impacto y aceptacion de la gente  solo te estas paseando por el pais con dinero publico bien sabes que no vas a ganar la presidencia,negativo
ya sientese a ver la derrota de morena su partido favoritoles llegaron al precio los naranjas salieron baratos,negativo
no hay duda que mucha gente esta ciega no entiendo como quieren apoyar a este titere de samuel garcia,negativo
a costillas del pueblo zangano,negativo
pluri y ahora candidato para presidente uts a gastarse la lana de nuestros impuestos sabemos que no ganara pero que tal se divierte el zang,negativo
quien como tu plurique a todo darvivir del erario,positivo
son una verdadera verguenza,negativo
tirando rostro lo mismo que pena nieto,negativo
muy muy parecidos,negativo
te invitaron a una peda,negativo
sigues pedo,negativo
no te tomes una chela por que hablas de mas y ya sabemos que los ninos y los borrachos siempre dicen la verdad,negativo
vamos con todo,negativo
tabasquenooooo,negativo
oossss cuidado con las carteras,negativo
te matar la cruda en tabasco con el caloron borrachales,negativo
no bebas mucho,negativo
si tabasco es un eden ya vas sobre la gorra haber que hacen de comer,negativo
vete por las chelas  compadre ,negativo
cada dia mas ridiculo ,negativo
salud ,positivo
a ver si en tabasco tiene cuidado con el alcohol no se vaya a poner hasta la maynez ,negativo
ya vas a ensuciar ese eden,negativo
que decepcion tu actuar,positivo
el eden pero de las calles y carreteras mas feas del sureste las pocas obras que existen son de muy mala calidad aqui de nada sirve tener petroleo,negativo
ojala gane para que se acabe la ley mas injusta la ley seca ademas que ponga unas pulquerias marca liconpulque y nos den nuestra tarjeta viva movimiento cerbeciando,negativo
y buenas con el borracho ahora que le pida unos tips a felipillo y ya esta la mancuerna,negativo
ya da miedo que llegue el viernes en tu redes jorge echale mas refresco,negativo
borolitassaca las caguamas,negativo
pensaba que ud era una persona seriaque decepcion,positivo
a seguir lo que le gusta el ruido y la borrachera alrato le cae el piporro fracasado y su dama d compania segun ellos la nueva politica como siempre haciendo su ridiculoclaro enganando a sus pobres seguidores ,negativo
con tu conducta en lugar de ayudar al de palacio nacional lo estas perjudicando que bien que te pusieron ahi,positivo
tantos pinches politicos y no sirven mas que para gastarse los impuestos,negativo
lic cuidese mucho por favor,negativo
puro cotorreo las campanas en mexico alvarez maynez sabe que no tiene ni siquiera una posibilidad y se presta para el juego politico,negativo
vamos por unas chelas alvarez maynes el sr que no tiene control de si mismo,negativo
estan invitados todos al evento me gustaria que fueran muchos gorrones para que disfruten del chupe de gorra y cabeza de barbacoa que les aproveche,negativo
andara crudo el senoron,negativo
orales a chupar cerveza mi borrachales,negativo
salud apenas planeas dar a conocer tus propuestas y ya mostraste el cobre mejor deja de lamerle las botas al inutil de samuel te seguirian mas sin ese lastre,negativo
no se conoce ninguna legislation pasada por el a beneficio de mexico,positivo
la generacion de la dolce vitael trago y la parranda,negativo
tomate unas bien frias na na na na,negativo
si borrando no ancho hip  ,negativo
alla van a hacer su borrachera ahora va el gobernatore tambien,positivo
en tabasco se pistea atm,negativo
cuando vengas a guanajuato te invito unas frias,negativo
no te olvides de las chelas estilo monterrey,positivo
y te apuesto que ni eso puedes hacer las sheves es viernes con dinero del pueblo,negativo
donde quedaron esas don videos cheleros,negativo
que triste que lo liguen con el alcohol no es ninguna buena idea es joven y podria ser ejemplopero ademas es aliado de morena,negativo
guarden los aguardientes en tabasco por que este jorge alvarez maynez tiene buena garganta,positivo
salud compa que siga la fiesta,negativo
ni se arrime para alla que de ese lugar salen mensos los presidentes va por los rumbos haciendole de patino electoral a los morenos tan buenas particiones legislativas que tuvo en el congreso de la union para terminar haciendole el caldo gordo al oficialismo y emborrachando al nuevo viejo politico de nuevo leon rescatese solo si puede aun si se rescata puede salvar a mexico ,negativo
pura perdida de dinero y tiempo nada profesionales menos preparados es un juego para ellos,negativo
una tristeza creer que serian la segunda fuerza politica pero cuando te das cuenta que reclutan a una ex jueza corrupta del estado de veracruz que liberan delincuentes se te quitan las ganas de seguir siendo de este equipo,negativo
preparen los pomos que trae sed el candidato presidencial,negativo
hay que llevar un six para el camino minimo un whisky tronayan,positivo
el borracho naranja podra tomar decisiones correctas borracho,negativo
a seguir la peda que asi sea,negativo
un pozol dicen que es bueno para la cruda,negativo
el borracho y el otro candidato jajajaja,negativo
y calor y chelaaaas,negativo
hace unos dias pregunte a un taxista en guadalajara sobre ti no sabe quien eres,negativo
eres desconocido maynez,negativo
aqui en rb puede venir a tampico bar,positivo
ora borrachales,negativo
ya vas a tomar te grabas una vez mas,negativo
loteria ,negativo
el chupes  presidente,negativo
mejor vamonos por unas chelas bien frias,negativo
metete a la laguna no se perdera nada de nada y un buen platillo para los animalitos de la laguna,negativo
no les agrada y aqui andan ,negativo
preparen las chelas y grabenlo a ver si asi sube su reating,negativo
que tal la cruda,negativo
en tabasco me atasco,negativo
proximo eslogan de campana,negativo
ya haciendo la competencia al tomandante borolas puro alcohol de 96 eso con todo aunque a este no lo conosen ni en su house,negativo
excelente ,positivo
salud,positivo
vete a dar una vuelta a fresnillo  a guadalupe  pinos  muy seguro y agradable ,negativo
miren les llego movimiento borracho na na na na naranja,negativo
loteria con el borracho,negativo
ahi de donde es tu padre ,positivo
habra peda ,negativo
por alla debe andar el borolas ,negativo
eres un sangano de la sociedad  algun dia dios te ara pagar todo el mal q le ocasionan al pais,negativo
salud papaaaaa,positivo
todos los conocedores de la politica saben que este nada mas anda perdiendo su tiempo,negativo
que te vaya bien en tu gira de traicion a la patria ,negativo
ese muchacho me llena de orgullo,positivo
buenas don borrachales,positivo
alla anda beltrones,negativo
esa sonrisa tan forzada nadie se la cree,negativo
ya es viernes maynes le ponemos alas caguamas desde hoy,negativo
na mms ni en tu casa te conocen vato con que intenciones hacen esto,negativo
pasameeeee las botellaaaaa,negativo
no comancalco y otros estamos en pesimas condiciones,negativo
que esto y que el otro salud,positivo
y las cartas para ufemia,negativo
aqui se le va antojar unas chelas bien frias,positivo
que sonrisa mas fingida ,negativo
saludos candidato desde el estado de mexico,positivo
llevas a fosfo fosfo para otra peda los dos son igual de descerebrados y asi pretenden gobernar un pais,negativo
un live al rato pisteando se antoja ,negativo
en lugar de frutsis dan caguamitas,negativo
eres una desgracia,negativo
el titere alcoholico de su chuper amigo el saamuel,negativo
saca el pisto,negativo
va x unas caguas y la botana,negativo
y vas sobrio,negativo
tabasco es naranja,negativo
maynez presidente,negativo
mines gobernadora,negativo
carta blanca para el pueblo que poca verguenza es neta que esta es la nueva politica,negativo
chupitos mini calderas pluri,negativo
las chelas mi amigo soy joven como tu y quiero las chelas,positivo
quien eres no te ubico no has hecho nada por mexico  eres la broma mas bromistas,negativo
pero que tal anoche en el palco ,negativo
hazme el refabron cavor porque dos tomezas me cerve dicen que borrando ancho hic,negativo
claro ahi nacio el mejor presidente en 100 anos bravo,positivo
ya llevas las chelas inche borracho,negativo
salud,positivo
ya se ve alegre,negativo
propuestas como claudia que no tiene ningunalas mismas de lkks,negativo
el lugar donde ay aire limpio suspira profundo,negativo
esta haciendo calor unas chelas ,negativo
ya se esta sobando la manos pa llegarle a las caguamas  al cabo que se le dan muy bien ,negativo
vente ala cantina de don pedro,negativo
a qui hay cerveza y viejas,negativo
pa mi que ya anda pez,negativo
hay partido de fut,negativo
por ahi te hechas unas chelas salu,negativo
en tabasco hay muchos balazos,negativo
vamos con xochitl presidenta,positivo
da la tanda george,negativo
el borrachin  chistoso   no ya en serio se ve que son super prepotentes estos juniors caguameros chupa sangre,negativo
al pulque de volada,negativo
saludosy mucha saludpapa,negativo
con la cantidad de seguidores que te cargas jajajaja,negativo
salud papa ,positivo
animo jorge ,positivo
lagos de moreno te apoya ,positivo
salud salud,positivo
una michelada penco,negativo
no vayas que ahi pejelagartos y te van a comer,negativo
una chela para el calor ,negativo
este compa es bien pedokles diriamos en chiapas otra una peda,positivo
los mexicanos estamos orgullosos de ti  por cierto que tal la cruda mi futuro presidente te salio muy caro el video ,positivo
movimiento caguamon esperemos que en su campana reparta cerveza para agarrar la peda,negativo
yo quiero chupar y con la banda y ir a tomar yo quiero cerveza ,negativo
el tio borrachales,negativo
cualquier improvisado jr como su gober  irresponsables y prepotentes,negativo
ni los perros lo acompanan,negativo
pobre que verguenza,negativo
trae cara de crudo,negativo
y de ahi a echarte unas chelas bien frias salud maynez,positivo
a probar la cerveza de alla porque de propuestas ni hablamos ahi nos dices que tan frias estan,negativo
que esto  que lo otro  salud,positivo
y unas chelas bien frias jajakka,negativo
el borrachin de moviento naranja,negativo
el tio borrachales,negativo
incluye en su gira el corredor de cantinas,negativo
vas a buscar peda en tabasco,negativo
salud ,positivo
hay q agarrar el pedo ahi invita solo vino,negativo
fuera,negativo
ve a hacer campana con los alcoholicos anonimos,negativo
tremendo borolas,negativo
salud y a gastar dinero q al fin las pedas a ti no te cuestan,negativo
movimiento caguamananan,negativo
ananananana,negativo
unas chelalas al llegar a tabasco,negativo
a echarte otras chelas,negativo
cuantas vas a invitar,negativo
a ponernos pedos en tabasco compita,negativo
ahi atras los lagartitos que estan en la laguna de las ilusiones  ahi les gustan los chupirules como tun tun,negativo
casualidad que sea el estado del peje cualquier coincidencia no es mas que para proteger a los complices,positivo
invita unas heladaspapa,negativo
 no te vayas a poner briago,negativo
unas  cheves  fifis godinez,negativo
senador no se da cuenta que solo lo estan utilizando no es su momento,positivo
no se mienta asi mismo no es por menospreciar su personalidad o capacidad sino que para una campana nacional previo a ella se requiere mas proyeccion y no la hay,negativo
sacas las caguamas mayez o solo a tu virrey se las invitas,negativo
don bolo se les llama en el sur,negativo
se vale sonar pero vamos con el plan c,negativo
este es el teporocho,negativo
ahora vas por caguamas al sur mejor vamos a hecharnos unas chelas,negativo
ya es viernes el puerco lo sabe,negativo
y que si lo sabe,negativo
claro ahi hay cervezas y buenos vinosinvita a tu mentor samuel y companiasalud,negativo
valla hasta que te calmaste tirandole al peje,negativo
si toma no publique nada x favor  ahh e invite,negativo
saca las chelas pluri que es viernes,negativo
buenas con el borracho,negativo
compra las chelas al cabo ni vas a ganar y asi justificamos el recurso,negativo
por ahi hay unas buenas horchatas no le vayas a poner piquete ,negativo
uuuuuuuyyyyy a este le gusta la borrachera y sacar de su ronco pecho lo corriente,negativo
jijijijiji salu candidato del partido politico movimiento caguamero jijijijiji,negativo
diria un amigo a cruda jija de la ch,positivo
a pistear duro,positivo
el caguamas,negativo
con todo briago alcolico eres ejemplo briagas diarias ,positivo
solo es un titere el boca de fich,negativo
veniste por tu pozol y tu pejelagarto asado,negativo
mejor quedate en casa le haces un favor a mexico,negativo
 salud ,positivo
esquirol de morena,positivo
movimiento caguama ,negativo
el trompas de falopio ,negativo
vaya a a cualquier mercado a comerse un pejelagarto pero no de la republica,negativo
a chelear otra vez,negativo
de ahi es el mejor presidente de mexico ,positivo
alla quedese,positivo
y ahi tambien vas a agarrar la jarra jajajaja,negativo
el borrachito y buenas,negativo
si ya lo conocen para que le dan de beber,negativo
va a estar buena la peda  candidato,positivo
saca las caguamas maynez,negativo
tu campana ya qepd,negativo
no se te vayan a subir las cervezas,negativo
es el borracho verdad,negativo
este cuate es el chupitos,negativo
esa sonrisa dice de hoy es viernes y a pistear,negativo
saca las chelas,negativo
ya es viernes y alvarez maynez lo sabe,negativo
jejeje aguas con la bebidas ,negativo
triste caida no se levantara todos tenemos vida privada y es irrenunciable pero exhibirse deja mucho de que hablar deberian quitarle la candidatura,negativo
mejor sigue subiendo videos en aparente estado de ebriedad,negativo
jaja mientras le quite votos  a la marrana me da iwal lo que haga y diga,negativo
cinico se comporta realmente como es un borracho de poder y arrogancia,negativo
ve poniendoles hielo mi bro,negativo
por favor mo te vayas a emborrachar porque ya ves como la riegas luego,negativo
ya le paso la cruda,negativo
saca las caguamas,negativo
vamos a chupar ,negativo
que tomaste o que ,negativo
que tal la cruda,negativo
nomas no levanta,negativo
el borracho bueno para nada un titere,negativo
ni te conocen aca,negativo
el tio borrachales,negativo
con la cruda encima,negativo
lo mejor que puedes hacer es apoyar a xochtil,positivo
pues dicen q regaladas hasta las punaladas sin buenas sera cierto,negativo
vientos salud maynez,negativo
y va a ir sobrio o samuel garcia lo acompanara briago igual,negativo
aparte de borracho ,negativo
este es un titere de lopez,negativo
pero sobrio por favor,negativo
cuando nos echamos unas cheves y ya borrachos hacemos unos tik toks,negativo
ya estas sobrio,negativo
este juniorsete,negativo
a pistear,negativo
listo para la borrachera jajaja,negativo
salud,positivo
lambiscon,negativo
donde es la peda,negativo
no te vayas a poner bolo por favor,negativo
salud borrachin que hombre tan espeso igual que el samuel insufribles,negativo
peor que la botargadan lastima,negativo
el chupes,negativo
pero no te vayas a empedar alla borracho,negativo
vamos pero a beber ,negativo
salud borrachin  no te acabes campana ,positivo
animo maynez tu puedes,positivo
lic saque el six de cheve echale alvares nanananananna,negativo
unas kawasakis mister magu,negativo
asi es mi querido teporocho,positivo
salud we alcoholico,positivo
salud ,positivo
no te vayas a mamar,negativo
y las licuachelas,negativo
toporochin toporochin jajajaja,negativo
yo pongo la primera ronda  que dices padrino ,negativo
tu eres fan de zelensky igual de antih7mano que el,negativo
no te vayas a poner pedo jorge alvarez maynez,negativo
vas a echar chelas ehhhhh,negativo
a tabasco no podia haber ido a otro lugarfue a recibir ordenes,positivo
vamos a pistear,negativo
si vamos y votemos todos por ella por la sra x,negativo
mequetrefe ,negativo
saque las cheves ideje de andar dando pasos sin huarache no agas el ridiculo de querer ser presidente,negativo
el chupirul a todo lo que da,negativo
jose elias ochoa ramirez,negativo
donde estan las cartas ,negativo
puro haciendote penjo,negativo
el borrachooooooo,negativo
ya paso la cruda ,negativo
te espero en mi rancho para echar unas chelas,positivo
saludoschupando varias chelas papapara la calor que es nuevonuevonuevo calor,negativo
ya es viernesmamate becerro,negativo
salud,positivo
saca el pomooo,negativo
saca la caguama,negativo
fondofondo,negativo
aca puedes agarrar la peda tambien,negativo
otra peda,negativo
por hay te tomas unos tequilas por mi,negativo
a que a pistear,negativo
cheve cheve cheve cheve,negativo
lo peor es que les pagamos todo a esos politicos que entre lo nuevo y lo viejo disfrutan a costa de nuestras contribuciones,negativo
jesus meza rivera,negativo
apodere otra peda,negativo
de vividor,negativo
ya ponganlo a chambearya casi llega al 345 ,negativo
no sigas de peleonero si sigues asi no vas a conquistar alas bases ve mas n proponer algo bueno y asi se empezara a valorarte estos n eso si apoyarte o no pero cambia ru discurso,negativo
no vayas a andar tomando,negativo
el chupitossaluuuuuu ,negativo
tabasco no te espera,positivo
no te vayan a machetear despues de la 3era caguama,negativo
saludjajajja,negativo
salud ,positivo
ya es beviernes ,negativo
aja tira mejor unas cheves,negativo
inche sonrisa tan mas falsa,negativo
a chupar que es gerundioen todos los estados inge su,negativo
esquirol farsante,negativo
incluye las caguamas en la canasta basica con multa para el expendio que no las venda frias,negativo
borrachin,negativo
con cuantas te curaste la cruda ,negativo
que saque las caguamaaaaass,negativo
salud hic,positivo
nomas no tomes por favor,negativo
el borrachales,negativo
desesperado buscando trago yo algo mas,negativo
borrachazo,negativo
lastima de trabajo que venia realizando en el legislativo,negativo
y la chela,negativo
y sirven buenas cervezas jajaja,negativo
y cual es el pedo,negativo
es vierrrneeeess y mainez lo sabe,negativo
ya andas pex,negativo
hay muy buen alcohol por alla llevate a tu compadre,negativo
a beber mi estimado briagas diarias,negativo
maynez ya sube un video a ver donde andas para alcanzarte mientras ponlas a enfriar,negativo
la nueva politicaborrachales,negativo
lo nuevo,negativo
ponch perez,negativo
tabasco no es para borrachos senor jorge jorge alvarez maynez,positivo
tienes un carisma q no mms ,negativo
subio el video para llamar la atencion porque nadie lo pelaba por lo menos ahora lo reconocen x lo pedo ,negativo
a seguir cheleando  eso es todojajaja,negativo
don chelas jajaja,negativo
este otro chahotero vende patrias igual que xochil,negativo
yo pense que ya habia declinado por la botarga,negativo
vete a la cantina a curarte la borracho titera del mamarracho de samueloco,negativo
te tomas dos por mi,negativo
esquirol,negativo
y quien es ese ,negativo
un bote,negativo
llego borrachi el borracho,negativo
falopio ,negativo
el borracho,negativo
jorge alvarez maynez te veo y me da sed ,negativo
llevas a samuel y lo que les quedo del vino el dia del partido o se lo tomaron todo jajajaja jajajaja,negativo
alvarez maynez borracho esquirol,negativo
ya anda pedo ,negativo
y este quien es,negativo
alfil del kakas,positivo
ttrsidor residencia complice del peje,negativo
borracho,negativo
nomas no te vayas a poner pedo,negativo
borracho,negativo
le dicen pedales,negativo
mas caravana para tu jefe esquirol,negativo
jorge alvarez maynez ya dejaste las caguamas,positivo
que tal con el alcoholico,negativo
el borracho,negativo
hola pedote mariguano  retira tu candidatura por dignidad,negativo
borracho,negativo
jorge briagoberto alvarez no te dio cruda moral,positivo
como que estubo en villa y no nos dijeron gloria martinez,positivo
hay diguele mamon,negativo
el borracho,negativo
sin la chachalaca del oeje,negativo
borracho o buenisano,negativo
andas borracho,negativo
viva morena y la 4rta transformacion,positivo
llego borracho el borracho,negativo
pobre cristianosolo anda causando lastimas,negativo
y esque la banda esta borracha esta borrachaesta borracha,positivo
