dato,predicciones
Vamos con todo pronto para presidente Samuel García presidente👏👏👏,'negativo'
Bien dicho mi Gober. Ya nadamas que empiece a construir nuestro Nuevo Estadio De Los Tigres se convertirá en el #1 de el continente,'negativo'
"Dale pa lante compare, con todo !!!!",'positivo'
Vamos con todo 🍊🦅👍🏼Michoacan 🦁,'negativo'
Todo el apoyo para Samuel García ojalá que ganes,'positivo'
El que dijo que nunca iba a ser como el Bronco...,'negativo'
"Mi apoyo desde san luis potosi, queremos un buen cambio ❤️",'positivo'
Estamos bien puestos Gober.,'negativo'
Exelente cuente con mi voto,'negativo'
Si se puede sr gobernador,'negativo'
Dora Acuña,'positivo'
VERACRUZ ESTÁ CONTIGO GOBER SAMUEL,'positivo'
Mi. Candidato.,'positivo'
Con toda la actitud y fuerza naranja 🍊 Samuel 💪💪💪💪 estamos contigo desde caborca,'positivo'
Samuel García y amlo los apoyamos,'negativo'
Violeta Zareth Violeta Zareth,'negativo'
👏 bravo mi góber 🙏,'positivo'
Es todo mi licenciado,'negativo'
El agua uee,'negativo'
Traes puro sueño,'negativo'
Al 100 con mi Gober,'positivo'
Oaxaca está con usted Samuel García,'negativo'
"Ya lo eres para mí, soy tu fan 👌",'negativo'
Jajajajajjajajw,'negativo'
jwjwjwjwjjajaja,'negativo'
"jajajajaja no puedes con monterrey, ya no digas nuevo león jajajaja y obvio que todo mundo sabe que el peje te está usando para restarle votos a Xóchitl que tristeza que diciéndote tan inteligente hayas caído tan bajo!",'negativo'
Apoyo total desde Zacatecas 🧡,'positivo'
Esooo chingón!!,'negativo'
"Excelente Samuel, a darle con todo por la presidencia 👌🏼",'negativo'
"Mi voto es por usted Samuel García ,DEMUESTRE QUE PUEDE CON EL PAQUETE!!",'negativo'
Vamos si se puede cancun contigo samuel,'negativo'
Serás un buen candidato,'positivo'
Mi voto es tuyo !!!,'positivo'
Vamos a pintar el Pais de color 🍊,'positivo'
Apoyo total para Samuel García,'positivo'
Saludos gobernador . Tiene todo el apoyo de Movimiento Ciudadano Sinaloa. Desde Guasave . Haremos nuestro trabajo para que Sinaloa y todo México se pinte de naranja . 🍊,'positivo'
"Mi voto para usted, desde Aguascalientes 👍",'positivo'
Jajaja jajaja,'negativo'
Ojalá y no nos desepciones Samuel García así decía el Bronco y nos dejó bien enchorizados no puede Jeerr 🤣🤣,'negativo'
La poderosisima y cosmopolita ciudad García te apoya.,'positivo'
SAMUEL GARCIA. PROXIMO PRESIDENTE,'negativo'
USTED GANARA.LA GENTE LO QUEREMOS,'positivo'
Haci es gobernador lo apoyaremos los de nuevo león,'positivo'
Se ve un nuevo nuevo león y pronto un nuevo México!! 🍊🧡,'positivo'
Así es Torruco y Claudia apoyo total,'positivo'
"El problema es que si vas por la presidencia, le vas a dejar la mesa puesta al PRIAN sin que ganarán en las urnas se van a quedar con el gobierno y sería volver a lo mismo. Y la verdad sería un retroceso, todo así tiempo.",'negativo'
Samuel García me agrada este muchacho,'negativo'
Bendiciones Samuel García saludos desde nuevo lardeo,'positivo'
Para abajo el PRIAN arriba Samuel García por un mejor Mexico y una política nueva,'negativo'
Monyca Cano,'negativo'
Arriba Samuel García,'negativo'
Un presidente Regio🧡🧡🧡,'negativo'
Candidato favorito cuando tengamos seguridad y cuando no cortes el agua,'negativo'
Cuenta con mi voto 🗳️ apoyo a Morena pero yo sí votaría por ti,'positivo'
"Afirmaa, 🤜🤛🫰🧡",'negativo'
Francisco Lopez este si tiene los pantalones bien puestos loco pa gobernar un país no como los /endejos del PRIAN abusado por que se les acabo el corrido a los del PRIAN,'negativo'
Admiración cómo Gobernador.,'positivo'
Y claro,'negativo'
Mi gober di'oro...estamo,'negativo'
s contigo!,'negativo'
Cuentas con todo Yucatán Samuel!!!!,'negativo'
Chismecito,'negativo'
Eso es todo lic. Dale donde más le duele,'positivo'
Ojala,'positivo'
Primero termina tus compromisos aquí.,'positivo'
El proximo prsdnte de Mexico,'positivo'
👋👋👋👋👋,'negativo'
Bien por la etiqueta 🏷️,'negativo'
Samuel Garcia primero termina de Gobernador de Nuevo Leon y despues te avientas para Presidente de la Republica Mexicana en mi himilde opinion todavia estas muy verde preparate mas y sobre todo hechale mas ganas a Nuevo Leon x quemes cartuchos no creo q qedes no es tu tiempi todavia fuerte Morena con su candidata esperate para la proxima saludos fin de comunicado🦀🦀🦀,'positivo'
Este es mi gallo 😎💪🏽🦅🍊,'positivo'
"Así es Samuel gracia, vas a ser mejor de toda la historia..",'negativo'
Son los únicos políticos honestos que conozco,'negativo'
Y soportaaaa!!! Jajajaja te amo Samuel García 💖,'negativo'
Se la pelan boss 😎,'negativo'
"Dijiste que no irías, que le cumplirías a Nuevo León, saliste igual que el bronco 😂",'positivo'
,'negativo'
El nuevo BroncoLeón,'negativo'
,'negativo'
#SamuelSinPalabr,'negativo'
a,'negativo'
2030 Samuel García 🙌,'negativo'
"Tengo mi fe y mi voto puesto en usted señor, no falle",'positivo'
Adc,'negativo'
Eso mi góber !!!,'negativo'
Desde Tamaulipas ✌🏽,'positivo'
Soy de Tamaulipas y mi voto será para usted 💯,'positivo'
Cacahoatan Chiapas... Cuando llegue al poder ayude a mi Pueblo a ser Mejor... Aquí hay mucha necesidad de Fuentes de trabajo y toda la gente emigra a los estados del norte... Traiganos esas Fabricas para acá por favor Lic. Samuel García#FururoPresiden,'negativo'
te,'negativo'
"En Tamaulipas estamos listos para apoyarte, IMPARABLES!",'positivo'
Oraaaaaaaa,'negativo'
Samuel García eso chingon 😎,'negativo'
Samuel una cosa es Nuevo León y otra mexico!,'negativo'
🤣🤣🤣🤣🤣,'negativo'
Samuel García #1,'negativo'
Claro que sí será nuestro presidente Samuel García mi voto será para usted Dios lo bendiga siempre,'positivo'
Ya eres el favorito...!!! Samuel García,'negativo'
Vamos con todos los Samuel García,'negativo'
🇲🇽🇲🇽🇲🇽🇲🇽🍊🍊🍊🍊,'negativo'
"Dijiste que no irías, que le cumplirías a Nuevo León, saliste igual que el bronco 😂",'positivo'
,'negativo'
El nuevo BroncoLeón,'negativo'
,'negativo'
#SamuelSinPalabr,'negativo'
a,'negativo'
Tampoco Samuel García,'negativo'
ibas con madre...,'negativo'
Excelente gober....,'positivo'
Claro que sí puro pa delante mí gober apoyo total,'positivo'
Sera de Monterrey por qué en otros estados es muy diferente,'positivo'
Primero Arregla el metro de kgda Samuel García Metrorrey,'negativo'
Todo.el.apoyo Samuel García,'negativo'
"Yes bro ,",'negativo'
Cuentas con todo nuestro apoyo sr gobernador,'positivo'
Telosico,'negativo'
Abel Caballero,'negativo'
Todavía te falta para ser presidente estás chavo inesperto,'negativo'
Vamos con Xóchitl,'positivo'
#orasitelucites!,'negativo'
Apoyo !!!!,'positivo'
"Asi se abla gobernador con seguridad y fuerte claro asi somos los del norte y sobre todo cuando tiene el respaldo de la mayoria del pueblo de nuevo leon por los excelentes resultados que esta dando, ahora si estaremos mejor como pais todo de primer mundo, porque nuestro gobernador no escatima$ para que la ciudadania este bien... y para muestra un boton: la tragedia de cdmx la señora indolente no reparo ni un cm de metro pero nuestro querido gobernador se adelanto y le dio mantenimiento y reparacion a la mayoria de la linea 2 del metro y puedo seguir.. por eso la mayoria estamos con el, proximo presidente de mexico!!!",'positivo'
Israel Sanchez,'negativo'
❤️❤️❤️❤️❤️❤️❤️,'negativo'
Soy de tamaulipas pero radico aquí en Monterrey y cuanta con todo mi apoyo .....,'positivo'
Desde torreon mi apoyo,'positivo'
Elsa Medellin,'negativo'
Essooo!!,'negativo'
Yo voy puro Samuel García,'negativo'
👌,'negativo'
Todo el apoyo y tus palabras son uy ciertas ya eres el favorito de los mexicanos tú y mariana,'positivo'
Bien contestado gober,'negativo'
Para presidentes Balta Martínez Ríos y si no,'negativo'
Samuel García a ver cuál de los dos y si le hechan ganas van hacer nuestros favoritos,'negativo'
Así que hecharles ganas los queremos para presidente pero para toda la vida,'negativo'
Nada ricky rikon. Lo tuyo es el golf no la politica.,'negativo'
Bravo Bravo Samuel.México y dios contigo.,'positivo'
Y cientos de miles de michoacanos que así me lo dicen en el #MovimientoEscuc,'negativo'
ha al interior del estado.,'negativo'
Usa le espera también ay apoyo acá Bendiciones,'positivo'
Samuel presidente,'negativo'
Te apoyamos Samuel,'positivo'
El mejor gobernador de nuevo leon,'positivo'
Vamos con todo te apoyamos desde Michoacán 👌,'positivo'
🙏👏🏻👏🏻 si se puede Lic Samuel 👏🏻👏🏻,'negativo'
Samuel García mientras no seas favorito del presidente porque te quiera jalar a Morena la 4 perdición 😁 todo esta bien!!,'negativo'
asi sera lic,'negativo'
Oscar Monroy,'negativo'
Siiii ciertamente mi estimado Samuel!!👏👏👏👏,'negativo'
"Yo soy del Edo mex, y desde acá te apoyaré. Me gustan tus propuestas. Y sobre todo la visión. ÁNIMO!!",'positivo'
Tu si eres y serás ….pero ella nnnnnnn nnnnnnn nnnnnnn nnnnnnn oooooooo…Con todo y recordemos que Estamos Unidos Mexicanos.,'positivo'
Samuel García te apoyamos para la presidencia,'positivo'
A JALAR COMPADRE Samuel García ESTAMOS LISTOS !!! #Puestos15,'negativo'
"con todo, a ganar! 🏅",'negativo'
Vamos con todo,'negativo'
"Claro que se puede, animo, cuentan con nuestro apoyo en Morelos 🍊",'positivo'
Saludos desde Chihuahua!!,'positivo'
Samuel García lo más importante es una elección limpia! Por favor has todo lo necesario para que triunfe la democracia.,'negativo'
"México te necesita, pon todo tu empeño y juventud para evitar el juego sucio y la corrupción.",'positivo'
Si se puede! Todos queremos un México seguro y próspero.,'positivo'
Vamos con todo amigo,'positivo'
Es mi gallo saludos desde ocampo tamaulipas,'positivo'
Vamos contigo samuel saludos desde oaxaca.,'positivo'
Ya tenemos presidente!!!jo,'negativo'
ven inteligente y trabajador ￼￼. Eres la mejor opción Samuel Saludos desde Altamira Tamaulipas❤️❤️,'positivo'
Saludos desde Chicontepec amigo fuerte abrazo y vamos con todo...,'positivo'
"Vamos con todo, saludos desde Tonalá Chiapas",'positivo'
Saludos y apoyo desde Zacatecas.,'positivo'
Presidente!!!!🧡,'negativo'
"Felicidades Desde Ojuelos Jalisco, cuente con nosotros",'positivo'
Saludos desde Veracruz.,'positivo'
Saludos desde iztapalapa para el mundo! Animoooo.!,'positivo'
Saludos y adelante 👍,'positivo'
Ánimo. Precidente. Samuel García es mi gallo. Échele ganas arriba el norte,'positivo'
Dios lo bendiga y proteja a ud y su hermosa familia en tan importante labor. México,'positivo'
Mucha suerte Dios los bendiga,'positivo'
#yovotoporSamuel,'negativo'
Garcia 👍 Saludos desde Tampico,'positivo'
Mil bendiciones 🙏,'positivo'
Samuel García representa el futuro dé México.,'negativo'
Estamos contigo próximo presidente.,'negativo'
"Saludos desde Guanajuato, animo! Vamos a ganar! 🧡🧡🧡🧡",'positivo'
Muchas felicidades y mucho exito 🙌,'positivo'
Saludos desde Tamaulipas arráncate Samuel !,'positivo'
Éxito Samuel García confiamos en ti cuenta con mi voto,'negativo'
Muchas felicidades ..,'positivo'
Vamos samuel.. Haz la diferencia 🙏,'positivo'
Un Nuevo México 🇲🇽 Imparable! Vamos Presidente 🟠,'positivo'
Vamos al Campeón Samuel García,'negativo'
Vamos con todo si se puede!,'negativo'
Presidente!,'negativo'
Ánimo! Si se Puede🧡👍Samuel en hora Buena.,'negativo'
Por un México Dignó 👏👏👏🙏,'positivo'
Vamos con todo Samuel Garcia .,'negativo'
👏👏👏👏un México naranja 🟠🟧🍊🧡,'positivo'
Con todo señorrrr!,'negativo'
vamos con todo.!!!!,'negativo'
Con todo,'negativo'
🧡🧡🧡⭐️⭐️⭐️🙏🏻😍,'negativo'
🍊🍊🍊👍🏼🏆,'negativo'
💪💪💪💪💪💪,'negativo'
👏👏👏,'negativo'
Muchas felicidades Samuel García desde Jalisco lucharemos contigo para lograr el triunfo 🧡🍊,'positivo'
Eso es todo Samuel García !!! Mexico necesita gente joven y con hartas ganas de cambiar el futuro!!! 🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊,'positivo'
Con todo vamos a ganar 💪💪 y a sacar a las 🐀🐀 del prian,'negativo'
"Felicidades, futuro presidente Samuel García, México se pinta de Naranja.",'positivo'
#MéxicoTieneFutu,'negativo'
ro,'negativo'
Yo con Samuel!,'negativo'
Apoyo desde BCS! 🧡,'positivo'
Imparables si se puede vamos a ganar para presidente Samuel García 🧡🧡🧡🧡,'negativo'
campeche te respalda Samuel García por qué somos un solo equipo junto con nuestra amiga Biby Rabelo vamos a Ganar la presidencia y la alcaldía en Campeche 🫰🫰🍊🍊🫰,'positivo'
Vamos con todo 🍊🍊🧡🧡 🦅 el apoyo desde Campeche 🧡,'positivo'
"éxito, mi voto desde Monclova Coahuila 👍",'positivo'
BENDICIONES GOBERNADOR....D,'positivo'
IOS POR DELANTE!! SI SE PUEDE YA VERA!! FELICIDADES!!,'positivo'
Vamos con todo,'negativo'
Samuel Garcíaa,'negativo'
Bendiciones,'positivo'
Muchas felicidades! Vamos con todo! A pintar a México de Naranja!,'positivo'
🧡🧡🧡,'negativo'
🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡,'negativo'
🧡🧡,'negativo'
Cuentas con nuestro respaldo y apoyo y que el futuro de México sea 🍊 #Naranja a luchar con todo Samuel García vamos por la #Victoria,'positivo'
,'negativo'
Saludos desde Autlán Jalisco,'positivo'
🤩🤩🤩🤩👏👏👏👏👏,'negativo'
"Desde San Diego, Ca mi apoyo!!! 🙌🏻😃🙌🏻😃🙌🏻😃",'positivo'
Súper ejemplo 🥰,'positivo'
En todos los sentidos. Mi admiración infinita.,'positivo'
Dios con ustedes!!!,'positivo'
Animo y mucho éxito Viejon!,'positivo'
"Vamos juntos por un mejor futuro para Mexico, Vamos equipo, desde Puerto Vallarta 🧡",'positivo'
#ElFuturoEsNaran,'negativo'
ja mi estimado!!,'negativo'
Felicidades y mucho Éxito dios con usted🤲🙏👏,'positivo'
Yo voy contigo desde Michoacán!,'negativo'
#TodoMéxicoserat,'negativo'
erritorioNaranj,'negativo'
a,'negativo'
Muchas felicidades!!! Con todo!!! 💪🏻🍊,'positivo'
"Saludos mi presidente, estamos firmes desde Tuxtepec Oaxaca, la cuenca del PAPALOAPAN, éxito",'positivo'
Muchas felicidades vamos con todo,'positivo'
Si se puede !! vamos con Samuel 🧡🧡🧡🍊🍊🍊,'negativo'
"que bueno te lo mereces hechale ganas que tu si puedes, bendiciones de las Cubanas de monterrey 🙏",'positivo'
Felicidades y a ganar,'positivo'
Con todo 💪 acapulco esta firme para el 24,'positivo'
#JUSTICIAPARANAT,'negativo'
ALYSOFIA,'negativo'
Vamos con Todo Samuel,'negativo'
"Ánimo, si se puede...saludos",'positivo'
desde Tuxtla Gutiérrez; Chiapas.,'negativo'
Suerte Samuel García con todo mc DTB 🙏🍊🍊🍊,'negativo'
!! En hora buena vamos con todo o nada !! Excelente Samuel García y Mariana y bb..🙌🙌🧡🧡,'negativo'
Vamos🍊,'negativo'
"Que bien, felicidades. Vamos con todo 👏👏👏👏👏",'positivo'
"Vamos con todo Samuel, mi apoyo es para ti desde la ciudad de Puebla.",'positivo'
Felicidadez y en hora buena,'negativo'
🍊🍊🍊🍊🍊,'negativo'
!!!!!vamos contigo Samuel García a la Victoria !!!!! Saludos desde Cd Victoria Tamaulipas,'positivo'
Felicidades Lic. Samuel García vamos con todo si se puede bendiciones ..,'positivo'
Vamos con todo 👍🏻🫡 saludos,'positivo'
Nuestro apoyo total Samuel García 🍊🦅👏🏻,'positivo'
México se pinta de Naranja 🍊,'positivo'
Ánimo .!! Señor Samuel .. con todo 🇲🇽,'negativo'
Vamos Samuel García con todo,'negativo'
Al 100 contigo amigaso,'positivo'
👏👏👏👏💪 🇲🇽,'negativo'
"No nos defrauden, éxito",'positivo'
"SOMOS GENTE DE PROGRESO Y LO SABES, NO DEJES MORIR A UN ESTADO QUE ANTES DE TI YA ERA FUERTE, ESTAS POR ALGO Y ME DA GUSTO",'positivo'
Vamos con todo.....claro que si se puede....,'negativo'
Chingon Samuel García ve con todo,'negativo'
Enhorabuena Felicidades!!,'positivo'
Todo mi apoyo a Movimiento Ciudadano y al próximo presidente,'positivo'
Vamos por tu triunfo amigo Samuel García,'positivo'
Samuel García tienes mi apoyo y el de mi familia!,'negativo'
🙌🏻🧡,'negativo'
🧡,'negativo'
Felicidades mi candidato vamos contigo desde campeche. Exito,'positivo'
Vamos con todo,'negativo'
Animo,'positivo'
Felicidades Samuel Presidente la mejor opción . Estamos contigo,'positivo'
🧡🧡,'negativo'
Tiene mi voto! A ganar! 💜,'negativo'
En hora buena mi candidato Samuel García Vamos con Todo dios los bendiga ¡Ánimo!🧡🧡🧡,'positivo'
Estamos contigo Samuel García... México tiene futuro...,'positivo'
En Hora buena Lic Samuel García,'negativo'
Saludos Desde Q ROO.,'positivo'
Saludos próximo presidente desde Aramberri n.l.,'positivo'
Con todo 💪 Samuel vas a ganar,'negativo'
Desde Coahuila te apoyamos!!,'positivo'
Si se puede bendiciones,'positivo'
Vamos con todo bronquito naranja,'negativo'
Todo México será 🧡🧡🧡vamos adelante 💯🧡🧡🧡,'positivo'
Con todo lic 🙏,'negativo'
Mucho éxito y Bendiciones,'positivo'
👋🏾👋🏾👋🏾,'negativo'
Vamos a ganar mi apoyo total ojalá usted nos apoye a los trabajadores de salud que en este gobierno nos a humillado saludos desde Nayarit bendiciones,'positivo'
🍊🧡🐯,'negativo'
